59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,313.56,1203.99,648.35,1852.34,100.79,0.16,0.35,0.49,16.40,34.91,49.48,40.31,10.00,24.19,16.12,6.27,77.43,150.00,137.22,57.36
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,305.08,1203.99,648.35,1852.34,98.07,0.16,0.35,0.49,15.96,33.97,48.14,39.22,10.00,23.53,15.69,6.10,75.33,150.00,135.05,53.57
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,296.60,1203.99,648.35,1852.34,95.34,0.16,0.35,0.49,15.51,33.03,46.80,38.13,10.00,22.88,15.25,5.93,73.24,150.00,132.88,49.78
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,289.95,1203.99,648.35,1852.34,93.20,0.16,0.35,0.49,15.16,32.28,45.75,37.28,10.00,22.37,14.91,5.80,71.60,150.00,131.19,44.56
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,314.11,1203.99,648.35,1852.34,123.40,0.16,0.35,0.49,20.08,42.75,60.58,49.36,10.00,29.62,19.74,6.28,93.96,150.00,152.31,76.33
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,305.59,1203.99,648.35,1852.34,120.05,0.16,0.35,0.49,19.53,41.59,58.93,48.02,10.00,28.81,19.21,6.11,91.41,150.00,149.73,71.35
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,297.62,1203.99,648.35,1852.34,116.92,0.16,0.35,0.49,19.02,40.50,57.40,46.77,10.00,28.06,18.71,5.95,89.03,150.00,147.31,66.37
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,289.77,1203.99,648.35,1852.34,113.84,0.16,0.35,0.49,18.52,39.43,55.88,45.52,10.00,27.31,18.21,5.79,86.67,150.00,144.91,62.58
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,282.48,1203.99,648.35,1852.34,110.97,0.16,0.35,0.49,18.05,38.44,54.48,44.39,10.00,26.63,17.76,5.65,84.50,150.00,142.72,58.79
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,292.67,1203.99,648.35,1852.34,135.89,0.16,0.35,0.49,22.11,47.07,66.71,41.45,10.00,24.87,16.58,5.85,95.09,150.00,149.86,59.97
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,292.67,1203.99,648.35,1852.34,135.89,0.16,0.35,0.49,22.11,47.07,66.71,49.03,10.00,29.42,19.61,5.85,99.64,150.00,155.66,55.94
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,290.37,1203.99,648.35,1852.34,134.81,0.16,0.35,0.49,21.93,46.70,66.18,53.93,10.00,32.36,21.57,5.81,102.02,150.00,158.94,51.20
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,282.48,1203.99,648.35,1852.34,131.14,0.16,0.35,0.49,21.34,45.43,64.38,52.46,10.00,31.48,20.98,5.65,99.24,150.00,156.16,47.17
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,275.42,1203.99,648.35,1852.34,127.87,0.16,0.35,0.49,20.80,44.29,62.77,51.15,10.00,30.69,20.46,5.51,96.77,150.00,153.69,40.53
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,329.56,1203.99,648.35,1852.34,69.21,0.16,0.35,0.49,11.26,23.97,33.98,46.14,10.00,27.68,18.46,6.59,65.61,150.00,130.98,51.28
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,327.33,1203.99,648.35,1852.34,76.37,0.16,0.35,0.49,12.43,26.46,37.49,38.19,10.00,22.91,15.27,6.55,64.33,150.00,127.38,39.54
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,325.75,1203.99,648.35,1852.34,81.44,0.16,0.35,0.49,13.25,28.21,39.98,32.57,10.00,19.54,13.03,6.51,63.43,150.00,124.83,43.56
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,324.70,1203.99,648.35,1852.34,85.24,0.16,0.35,0.49,13.87,29.53,41.84,28.41,10.00,17.05,11.37,6.49,62.78,150.00,122.97,49.75
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,323.78,1203.99,648.35,1852.34,88.14,0.16,0.35,0.49,14.34,30.53,43.27,25.18,10.00,15.11,10.07,6.47,62.26,150.00,121.49,46.04
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,322.28,1203.99,648.35,1852.34,87.02,0.16,0.35,0.49,14.16,30.14,42.72,58.01,10.00,34.81,23.20,6.45,81.39,150.00,146.20,43.25
